country,year,iso_code,entity_type,region,population,gdp,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_demand,electricity_demand_per_capita,electricity_generation,electricity_share_energy,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_pct,fossil_cons_change_twh,fossil_elec_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,greenhouse_gas_emissions,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,net_elec_imports,net_elec_imports_share_demand,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,other_renewables_share_energy,per_capita_electricity,primary_energy_consumption,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy
Japan,1976,JPN,country,Asia,114502752.0,2097612062720.0,,0.0,0.0,0.0,,,,0.0,,-2.215,-14.473,5578.822,638.791,,,-3.185,-4.648,1233.97,141.293,,14.899,,,,,4.219,174.246,37591.406,2.052,3.892,148.326,,,34579.098,3959.402,,92.35,19.879,17.351,104.635,,,913.819,2.34,0.643,245.785,28.143,,2.441,,0.221,0.511,232.194,730.026,83.59,2027.85,,5.416,8.38,25.349,328.007,1030.862,118.037,2864.62,,7.65,,,35.638,24.872,94.664,297.626,34.079,826.739,,2.208,4.737,145.447,3215.977,,,28086.457,-4.29,-0.302,58.91,6.745,,75.01,1.149,0.368,,-2.894,-0.034,3.21,,10.031,,,0.027,,4304.319,0.207,0.477,233.343,733.236,83.958,2037.881,,5.443,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Japan,1977,JPN,country,Asia,115574226.0,2189767737344.0,,0.0,0.0,0.0,,,,0.0,,-5.657,-36.134,5214.456,602.657,,,-0.807,-1.14,1212.664,140.153,,14.114,,,,,-0.454,-19.539,37073.84,1.957,0.461,18.266,,,34416.562,3977.667,,93.155,22.125,23.15,127.785,,,1105.654,12.475,3.511,273.884,31.654,,2.993,,-12.707,-29.506,202.689,631.352,72.968,1753.755,,4.747,-10.908,-35.708,292.299,909.898,105.161,2529.098,,6.845,,,-7.101,-6.722,87.942,273.928,31.659,760.911,,2.06,0.972,31.249,3247.226,,,28096.451,2.241,0.151,59.672,6.897,,76.048,1.668,0.534,,45.224,0.519,4.618,,14.433,,,0.039,,4284.78,-12.454,-28.986,204.357,635.97,73.502,1768.188,,4.786,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Japan,1978,JPN,country,Asia,116576883.0,2305153040384.0,,0.0,0.0,0.0,,,,0.0,,-9.446,-56.924,4681.309,545.732,,,4.044,5.668,1250.854,145.821,,12.512,,,,,2.163,92.682,37550.004,1.899,0.554,22.017,,,34309.41,3999.684,,91.702,40.348,51.559,179.344,,,1538.421,-5.813,-1.84,255.744,29.814,,4.112,,-4.003,-8.114,194.575,600.865,70.047,1669.07,,4.461,23.799,69.621,361.92,1116.754,130.188,3104.558,,8.298,,,87.35,76.817,164.758,508.789,59.313,1413.302,,3.777,0.843,27.382,3274.607,,,28089.682,-8.769,-0.605,53.972,6.292,,75.078,2.586,0.828,,55.055,0.918,7.1,,22.186,,,0.059,,4377.462,-3.574,-7.196,197.161,607.965,70.875,1691.256,,4.52,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Japan,1979,JPN,country,Asia,117521506.0,2431613140992.0,,0.0,0.0,0.0,,,,0.0,,6.795,37.082,4959.214,582.814,,,-7.116,-10.377,1152.499,135.443,,13.126,,,,,1.855,81.202,37939.133,1.834,0.434,17.362,,,34181.371,4017.046,,90.468,18.648,33.445,212.789,,,1810.637,-8.595,-2.563,231.883,27.251,,4.792,,15.27,29.711,224.286,687.049,80.743,1908.469,,5.051,16.936,61.339,423.259,1295.386,152.236,3601.544,,9.532,,,18.681,30.778,195.536,598.98,70.393,1663.833,,4.404,-1.624,-53.164,3221.443,,,27411.52,-10.906,-0.686,47.699,5.606,,72.55,3.437,1.1,,32.875,0.85,9.358,,29.243,,,0.077,,4458.664,15.475,30.561,227.723,696.406,81.843,1937.711,,5.129,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Japan,1980,JPN,country,Asia,118358713.0,2500143611904.0,,0.0,0.0,0.0,,,,0.0,,16.171,94.246,5720.411,677.06,,,-9.115,-12.346,1040.041,123.098,,15.826,,,,,-3.591,-160.106,36318.051,1.719,-5.402,-217.017,,,32106.033,3800.029,,88.825,18.338,39.021,251.809,,,2127.51,-7.562,-2.061,212.833,25.191,,5.886,,9.349,20.969,245.256,745.97,88.292,2072.138,,5.733,12.966,54.827,478.086,1452.994,171.974,4039.295,,11.175,,,17.328,33.883,229.419,697.802,82.591,1938.34,,5.363,-10.874,-350.284,2871.159,,,24258.111,21.32,1.195,57.459,6.801,,67.113,3.411,1.091,,-0.754,-0.026,9.221,,28.817,,,0.08,,4298.558,9.214,20.944,248.666,755.191,89.383,2100.955,,5.813,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Japan,1981,JPN,country,Asia,118994001.0,2579316867072.0,,0.0,0.0,0.0,,,,0.0,,12.113,82.01,6379.061,759.07,,,-8.061,-9.923,951.096,113.175,,18.031,,,,,-1.588,-68.25,35550.594,1.64,-2.136,-81.151,,,31252.65,3718.878,,88.341,0.199,0.501,252.311,,,2120.363,-5.128,-1.292,200.841,23.899,,5.994,,-0.791,-1.939,243.317,736.121,87.594,2044.781,,5.78,2.661,12.727,490.813,1483.693,176.551,4124.685,,11.659,,,6.331,14.525,243.944,738.02,87.82,2050.057,,5.795,-5.7,-163.662,2707.497,,,22753.225,-28.145,-1.914,41.067,4.887,,64.316,3.552,1.137,,4.131,0.141,9.551,,29.847,,,0.084,,4230.308,-0.73,-1.798,246.868,745.672,88.731,2074.628,,5.864,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Japan,1982,JPN,country,Asia,119485721.0,2658129674240.0,,0.0,0.0,0.0,,,,0.0,,-4.627,-35.123,6058.86,723.947,,,1.267,1.434,959.181,114.608,,17.745,,,,,-3.063,-129.583,34319.789,1.543,-4.872,-181.173,,,29607.76,3537.705,,86.714,2.407,6.073,258.383,,,2162.462,-2.703,-0.646,194.608,23.253,,6.333,,-6.836,-16.633,226.683,682.977,81.606,1897.158,,5.556,9.831,51.245,542.057,1622.845,193.907,4536.586,,13.286,,,16.636,40.583,284.528,857.257,102.43,2381.27,,6.974,-5.619,-152.124,2555.374,,,21386.436,25.884,1.265,51.484,6.152,,62.635,30.846,9.871,,768.503,27.294,82.61,,258.158,,,0.756,,4100.725,3.095,10.661,257.529,765.587,91.477,2155.316,,6.312,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Japan,1983,JPN,country,Asia,119948895.0,2719951093760.0,,0.0,0.0,0.0,,,,0.0,,-1.432,-10.365,5949.054,713.582,,,-3.123,-3.579,925.636,111.029,,16.997,,,,,2.92,119.74,35185.52,1.552,2.108,74.564,,,30115.061,3612.268,,86.041,7.617,19.68,278.063,,,2318.182,2.778,0.646,199.242,23.899,,6.623,,3.268,7.408,234.092,702.574,84.273,1951.595,,5.576,8.09,43.979,586.036,1747.363,209.594,4885.715,,13.959,,,11.58,32.947,317.475,952.831,114.291,2646.752,,7.562,2.553,65.249,2620.623,,,21847.826,0.0,0.0,51.285,6.152,,62.421,34.469,11.03,,11.746,3.623,91.958,,287.368,,,0.821,,4220.464,4.183,11.032,268.561,794.532,95.303,2238.963,,6.397,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Japan,1984,JPN,country,Asia,120384352.0,2826577117184.0,,0.0,0.0,0.0,,,,0.0,,11.827,84.398,6628.606,797.98,,,-2.403,-2.668,900.122,108.361,,18.345,,,,,3.569,150.624,36309.441,1.546,3.54,127.877,,,31068.367,3740.145,,85.982,34.495,95.918,373.981,,,3106.558,1.351,0.323,201.204,24.222,,8.597,,-15.018,-35.156,198.936,594.903,71.617,1652.508,,4.573,4.011,23.727,609.764,1810.867,218.0,5065.14,,14.018,,,17.476,55.481,372.956,1115.295,134.264,3098.04,,8.574,-2.001,-52.439,2568.184,,,21333.203,-14.545,-0.895,43.667,5.257,,59.04,37.872,12.119,,9.871,3.402,100.669,,314.592,,,0.871,,4371.088,-12.137,-31.753,236.808,695.572,83.736,1967.1,,5.444,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Japan,1985,JPN,country,Asia,120832108.0,2950873743360.0,,0.0,0.0,0.0,,,,0.0,,4.367,34.846,6892.427,832.826,822.084,99.334,-1.622,-1.757,882.245,106.603,14.783,18.688,,,671.953,16.806,2.517,110.0,37085.246,1.519,0.082,3.071,3403.38,411.238,30978.652,3743.216,61.2,83.997,7.117,26.617,400.598,1059.678,128.043,3315.325,5.333,1.292,211.149,25.514,19.055,8.989,,15.718,31.269,230.206,685.861,82.874,1905.169,12.333,5.166,17.042,103.4,713.164,2111.62,255.151,5902.104,37.972,16.003,,,18.854,70.317,443.272,1320.659,159.578,3668.497,23.748,9.947,-2.274,-58.392,2509.792,1521.617,183.86,20770.9,35.754,1.88,59.06,7.136,27.362,56.319,39.686,12.699,,4.79,1.814,105.1,,328.438,1.89,,0.891,5561.047,4481.088,14.137,33.083,269.891,790.961,95.573,2233.607,14.223,6.056,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Japan,1986,JPN,country,Asia,121366674.0,3036325871616.0,,0.0,0.0,0.0,,,,0.0,,-4.773,-39.751,6534.542,793.076,813.85,98.774,-2.259,-2.408,858.518,104.195,14.604,17.821,,,676.363,16.98,-0.135,-6.051,36872.047,1.474,-0.533,-19.961,3381.924,410.453,30677.734,3723.255,60.685,83.664,1.752,7.02,407.618,1078.019,130.836,3358.567,-6.329,-1.615,196.914,23.899,19.344,9.159,,-2.483,-5.717,224.489,665.883,80.816,1849.675,11.949,5.044,1.896,13.821,726.985,2142.178,259.989,5989.986,38.439,16.336,,,3.629,16.088,459.36,1362.563,165.37,3784.897,24.45,10.322,0.509,12.769,2522.561,1490.056,180.843,20784.625,17.039,1.216,68.819,8.352,26.738,56.684,43.135,13.803,,8.692,3.45,113.733,,355.415,2.041,,0.969,5572.889,4475.038,-0.998,-2.267,267.624,779.616,94.619,2205.09,13.989,6.014,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Japan,1987,JPN,country,Asia,121943539.0,3162653851648.0,,0.0,0.0,0.0,,,,0.0,,2.049,16.251,6636.895,809.326,880.188,107.333,-18.488,-19.264,696.481,84.931,14.926,17.424,,,719.085,17.347,4.359,195.073,38297.316,1.477,3.863,143.816,3560.374,434.165,31711.973,3867.07,60.377,83.253,2.558,10.427,418.045,1107.384,135.038,3428.188,4.054,0.969,203.928,24.868,18.779,9.0,,-7.46,-16.747,207.742,613.292,74.787,1703.589,10.4,4.472,6.999,50.886,777.871,2281.256,278.184,6378.943,38.686,16.747,,,14.051,64.542,523.903,1546.658,188.605,4296.273,26.228,11.279,4.644,117.137,2639.698,1572.802,191.793,21646.889,-6.471,-0.54,64.061,7.812,26.672,56.83,46.226,14.792,,7.166,3.091,121.306,,379.081,2.057,,0.995,5896.869,4670.11,-5.326,-13.656,253.968,734.598,89.579,2082.67,12.457,5.468,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Japan,1988,JPN,country,Asia,122476904.0,3358737825792.0,,0.0,0.0,0.0,,,,0.0,,8.086,65.445,7142.341,874.772,916.073,112.198,-13.946,-11.845,596.737,73.087,14.886,17.852,,,753.728,17.144,5.508,257.228,40230.75,1.467,6.447,249.292,3814.429,467.18,33609.297,4116.363,61.983,84.004,6.063,25.345,443.39,1158.854,141.933,3620.193,-3.896,-0.969,195.129,23.899,18.831,9.048,,20.731,43.067,250.808,737.208,90.291,2047.801,11.979,5.118,0.715,5.942,783.813,2287.57,280.174,6399.683,37.172,15.996,,,-7.798,-40.856,483.047,1419.834,173.897,3943.984,23.072,9.858,6.005,158.502,2798.201,1739.502,213.049,22846.762,-0.336,-0.026,63.568,7.786,28.266,57.104,49.958,15.987,,8.072,3.732,130.527,,407.897,2.121,,1.02,6154.042,4927.338,18.641,46.798,300.766,867.735,106.278,2455.698,14.1,6.138,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Japan,1989,JPN,country,Asia,122947358.0,3520997621760.0,,0.0,0.0,0.0,,,,0.0,,0.159,1.392,7126.335,876.164,950.54,116.866,-9.261,-6.768,539.402,66.318,14.613,17.411,,,799.769,17.762,2.704,133.215,41160.324,1.437,2.229,91.735,4052.554,498.251,34226.82,4208.097,62.299,83.621,3.872,17.17,460.56,1216.684,149.588,3745.99,-4.054,-0.969,186.502,22.93,18.704,9.152,,1.606,4.028,254.836,746.181,91.741,2072.725,11.471,5.064,5.15,40.445,824.258,2396.165,294.602,6704.157,36.836,16.379,,,6.853,33.104,516.151,1511.331,185.814,4198.143,23.233,10.257,2.615,73.173,2871.374,1885.33,231.796,23354.496,-8.385,-0.653,58.014,7.133,28.983,57.058,53.272,17.047,,6.633,3.314,138.653,,433.29,2.131,,1.059,6504.971,5060.553,2.362,7.342,308.108,884.834,108.788,2506.015,13.602,6.123,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Japan,1990,JPN,country,Asia,123399717.0,3699821510656.0,,0.0,0.0,0.0,,,,0.0,,3.598,31.526,7355.688,907.69,966.651,119.284,-18.94,-12.561,435.636,53.757,13.532,17.601,,,881.5,19.029,2.445,123.732,42012.133,1.401,3.126,131.55,4698.168,579.753,35167.402,4339.647,65.769,84.152,9.249,42.599,503.159,1401.383,172.93,4077.472,14.606,3.349,212.96,26.279,19.618,9.757,,-5.282,-13.461,241.375,704.175,86.895,1956.042,9.858,4.681,-0.609,-6.967,817.291,2372.837,292.807,6623.123,33.217,15.848,,,4.713,24.325,540.476,1576.756,194.571,4379.878,22.073,10.481,2.0,57.425,2928.799,2330.134,287.538,23734.242,0.0,0.0,57.802,7.133,32.619,56.793,35.438,11.34,,-33.477,-17.834,91.898,,287.18,1.286,,0.687,7143.452,5184.285,-9.699,-31.292,276.816,796.081,98.236,2243.244,11.144,5.368,,0.003,0.003,0.008,0.001,0.023,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Japan,1991,JPN,country,Asia,123889808.0,3824677552128.0,,0.0,0.0,0.0,,,,0.0,,-0.794,-7.209,7268.401,900.481,1013.578,125.572,-2.542,-1.367,422.881,52.391,13.779,16.882,,,911.303,19.103,3.457,179.223,43292.566,1.402,2.672,115.937,4724.865,585.363,35964.094,4455.584,64.234,83.532,5.735,28.856,532.015,1487.968,184.344,4294.256,5.0,1.314,222.723,27.593,20.229,9.974,,8.655,20.892,262.267,762.097,94.416,2116.935,10.361,4.917,7.498,61.091,878.383,2540.656,314.761,7090.031,34.54,16.468,,,7.258,39.228,579.704,1684.509,208.694,4679.192,22.901,10.868,3.219,94.29,3023.089,2223.319,275.447,24401.436,35.419,2.526,77.965,9.659,30.226,56.676,36.409,11.651,,2.74,0.971,94.042,,293.882,1.278,,0.683,7355.754,5363.508,7.972,21.863,298.678,856.147,106.068,2410.839,11.639,5.6,0.0,0.0,0.003,0.008,0.001,0.022,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Japan,1992,JPN,country,Asia,124383659.0,3856515727360.0,,0.0,0.0,0.0,,,,0.0,,-1.691,-15.226,7117.13,885.255,1061.029,131.975,-5.59,-2.929,397.656,49.462,14.395,16.397,,,916.787,18.92,1.171,62.786,43625.453,1.407,1.817,80.949,4809.918,598.275,36472.098,4536.533,65.258,84.028,3.965,21.094,553.108,1480.574,184.159,4446.793,-0.933,-0.258,219.767,27.335,20.087,10.245,,-15.22,-39.917,222.35,643.541,80.046,1787.614,8.731,4.118,-1.849,-16.097,862.286,2483.781,308.942,6932.471,33.698,15.972,,,3.997,23.171,602.875,1744.885,217.035,4846.901,23.673,11.167,2.484,75.081,3098.17,2268.316,282.141,24908.176,13.387,1.293,88.051,10.952,30.775,57.386,37.032,11.85,,1.71,0.623,95.271,,297.721,1.293,,0.686,7370.639,5426.293,-13.351,-39.268,259.411,738.896,91.907,2085.57,10.025,4.805,950.0,0.026,0.029,0.084,0.01,0.234,0.001,0.001,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Japan,1993,JPN,country,Asia,124839901.0,3860865220608.0,,0.0,0.0,0.0,,,,0.0,,1.983,17.551,7231.707,902.806,1123.281,140.23,-5.0,-2.473,376.393,46.989,15.142,16.458,,,926.103,19.072,1.671,90.685,44192.43,1.429,-0.717,-32.523,4496.561,561.35,36078.285,4504.01,60.614,82.109,0.693,3.83,556.939,1460.462,182.324,4461.224,3.233,0.884,226.043,28.219,19.687,10.153,,15.659,34.817,257.167,741.59,92.58,2059.972,9.997,4.688,13.893,119.124,981.41,2818.512,351.863,7861.35,37.994,17.891,,,14.129,85.18,688.055,1984.141,247.7,5511.501,26.746,12.543,-1.74,-53.905,3044.265,1912.818,238.796,24385.355,-13.033,-1.427,76.296,9.525,25.785,55.497,36.123,11.559,,-2.454,-0.909,92.594,,289.355,1.248,,0.659,7418.326,5516.979,13.336,33.944,293.355,834.371,104.163,2349.849,11.247,5.348,114.286,0.033,0.062,0.18,0.023,0.501,0.002,0.001,,0.003,0.003,0.008,0.001,0.021,0.0,0.0
Japan,1994,JPN,country,Asia,125286818.0,3893220605952.0,,0.0,0.0,0.0,,,,0.0,,4.71,42.52,7545.292,945.326,1251.905,156.847,-4.017,-1.887,359.986,45.101,15.932,16.609,,,984.493,19.345,3.651,201.418,45642.445,1.469,5.528,248.976,5085.0,637.083,37936.836,4752.985,64.712,83.509,6.944,38.676,595.615,1589.309,199.12,4754.009,-0.892,-0.252,223.227,27.967,20.226,10.465,,-30.372,-78.106,179.061,514.515,64.462,1429.209,6.548,3.146,-4.448,-42.809,938.601,2683.542,336.212,7491.622,34.151,16.491,,,4.258,29.3,717.355,2061.254,258.248,5725.706,26.232,12.604,5.511,167.78,3212.045,2243.787,281.117,25637.533,-8.185,-0.78,69.801,8.745,28.554,56.435,42.102,13.473,,16.551,5.979,107.534,,336.042,1.368,,0.74,7857.914,5718.397,-25.151,-72.109,221.246,622.288,77.964,1765.916,7.919,3.887,28.889,0.018,0.081,0.231,0.029,0.643,0.003,0.001,0.0,0.0,0.003,0.008,0.001,0.021,0.0,0.0
Japan,1995,JPN,country,Asia,125672604.0,3997430972416.0,,0.0,0.0,0.0,,,,0.0,,3.653,34.53,7796.891,979.856,1341.588,168.601,-9.668,-4.36,324.184,40.741,16.679,16.662,,,1010.88,19.439,3.384,193.508,47042.117,1.479,1.414,67.23,4921.042,618.44,38355.344,4820.216,61.178,81.966,1.773,10.561,606.176,1600.704,201.165,4823.453,1.584,0.443,226.066,28.41,19.9,10.308,,22.232,39.808,218.869,626.97,78.793,1741.584,7.794,3.722,13.029,121.965,1060.566,3023.864,380.017,8439.118,37.593,18.034,,,11.09,79.556,796.912,2282.823,286.888,6341.174,28.38,13.551,0.689,22.139,3234.184,1978.75,248.675,25734.998,1.693,0.148,70.764,8.893,24.6,54.996,44.672,14.295,,6.106,2.571,113.749,,355.466,1.414,,0.76,8043.758,5911.905,19.45,42.408,263.654,741.041,93.129,2097.945,9.213,4.483,36.207,0.029,0.11,0.314,0.04,0.873,0.004,0.002,0.0,0.0,0.003,0.008,0.001,0.021,0.0,0.0
Japan,1996,JPN,country,Asia,125975260.0,4118875209728.0,,0.0,0.0,0.0,,,,0.0,,2.626,25.727,7982.38,1005.582,1416.503,178.444,3.514,1.432,334.77,42.173,17.327,16.765,,,1029.857,19.426,1.988,117.509,47861.891,1.464,1.911,92.128,4990.017,628.619,38994.512,4912.344,61.039,81.898,6.697,40.597,646.772,1690.143,212.916,5134.123,-2.313,-0.657,220.306,27.753,20.674,10.783,,-2.056,-4.5,214.369,612.604,77.173,1701.679,7.494,3.574,2.358,25.223,1085.79,3087.735,388.978,8619.069,37.77,18.102,,,3.351,26.702,823.614,2353.646,296.501,6537.905,28.791,13.731,0.798,25.804,3259.989,1883.371,237.258,25878.008,3.413,0.303,73.003,9.197,23.038,54.35,47.649,15.248,,6.663,2.977,121.037,,378.241,1.481,,0.794,8175.074,6029.414,-0.7,-1.479,262.175,734.089,92.477,2081.164,8.98,4.371,37.975,0.042,0.151,0.433,0.054,1.202,0.005,0.003,100.0,0.003,0.005,0.015,0.002,0.042,0.0,0.0
Japan,1997,JPN,country,Asia,126265874.0,4160709459968.0,,0.0,0.0,0.0,,,,0.0,,2.721,27.364,8180.722,1032.946,1489.991,188.135,-34.105,-14.383,220.089,27.79,17.835,16.899,,,1054.864,19.707,1.95,117.55,48682.707,1.477,0.332,16.304,4884.575,616.755,39033.883,4928.647,58.468,80.632,3.8,24.575,671.348,1739.8,219.677,5316.938,4.639,1.287,229.995,29.041,20.825,10.983,,12.008,25.742,240.111,684.587,86.44,1901.631,8.194,3.928,9.037,98.062,1183.851,3359.038,424.132,9375.862,40.207,19.368,,,8.316,68.488,892.103,2543.498,321.157,7065.271,30.445,14.595,-1.093,-35.635,3224.353,1654.785,208.943,25536.221,-9.868,-0.908,65.648,8.289,19.808,52.75,51.368,16.438,,7.804,3.719,130.183,,406.821,1.558,,0.84,8354.308,6146.964,11.352,29.574,291.749,815.54,102.975,2310.592,9.762,4.773,76.702,0.116,0.268,0.763,0.096,2.119,0.009,0.004,-50.0,-0.003,0.003,0.008,0.001,0.021,0.0,0.0
Japan,1998,JPN,country,Asia,126549132.0,4111245246464.0,,0.0,0.0,0.0,,,,0.0,,-4.669,-48.227,7781.321,984.719,1519.033,192.232,-14.286,-3.97,188.226,23.82,18.141,16.373,,,1059.663,20.215,-1.583,-97.283,47805.0,1.471,-2.397,-118.146,4857.688,614.736,38012.918,4810.501,58.012,79.983,3.022,20.291,691.639,1818.263,230.1,5465.378,-0.778,-0.226,227.695,28.815,21.714,11.5,,3.053,7.331,247.442,703.908,89.079,1955.301,8.406,4.114,1.708,20.03,1203.881,3408.761,431.376,9513.155,40.709,20.017,,,1.5,13.38,905.483,2575.868,325.974,7155.188,30.762,15.055,-2.798,-90.21,3134.143,1520.393,192.404,24766.217,-1.245,-0.103,64.686,8.186,18.157,52.111,50.539,16.173,,-1.612,-0.828,127.797,,399.366,1.526,,0.84,8373.53,6049.681,2.357,6.65,298.399,832.893,105.402,2357.967,9.947,4.961,48.746,0.13,0.398,1.132,0.143,3.144,0.014,0.007,636.842,0.017,0.02,0.056,0.007,0.155,0.001,0.0
Japan,1999,JPN,country,Asia,126801516.0,4098283012096.0,,0.0,0.0,0.0,,,,0.0,,5.205,51.258,8170.069,1035.977,1668.852,211.613,6.831,1.627,200.683,25.447,19.609,16.955,,,1079.142,20.127,1.559,94.33,48453.77,1.499,2.773,133.412,5122.477,649.538,38989.387,4943.913,60.19,80.914,5.029,34.78,726.419,1929.684,244.687,5728.785,0.351,0.101,228.039,28.916,22.674,11.889,,-5.935,-14.686,232.756,660.812,83.792,1835.59,7.765,3.809,-3.154,-37.69,1166.192,3294.662,417.768,9196.984,38.713,19.086,,,-2.681,-24.275,881.208,2501.823,317.235,6949.507,29.397,14.422,1.512,47.374,3181.517,1523.942,193.238,25090.531,-8.35,-0.683,59.167,7.502,17.907,52.07,51.521,16.487,,1.943,0.982,130.021,,406.314,1.528,,0.843,8510.481,6144.011,-4.619,-13.415,284.983,792.839,100.533,2247.477,9.316,4.664,52.203,0.208,0.606,1.719,0.218,4.776,0.02,0.01,414.286,0.081,0.101,0.287,0.036,0.797,0.003,0.002
Japan,2000,JPN,country,Asia,127027758.0,4209652006912.0,,0.0,0.0,0.0,126.823,16.11,1.465,0.0,424.427,7.203,74.626,8742.998,1110.603,1875.496,238.24,-25.814,-6.569,148.613,18.878,21.665,17.858,1099.67,8656.927,1099.67,20.116,1.779,109.312,49228.012,1.485,2.074,102.546,5349.382,679.52,39727.215,5046.459,61.793,81.144,4.162,30.232,756.65,2034.988,258.5,5956.573,7.844,2.268,245.488,31.184,23.507,12.166,466.73,0.807,1.878,234.633,664.973,84.47,1847.103,7.681,3.773,0.571,6.496,1172.688,3307.545,420.15,9231.744,38.207,18.856,0.0,0.0,0.595,5.241,886.449,2512.207,319.12,6978.387,29.02,14.254,-0.073,-2.312,3179.205,1438.898,182.78,25027.643,8.625,0.647,64.155,8.15,16.621,51.12,50.347,16.111,,-2.279,-1.174,126.831,,396.347,1.465,,0.81,8656.927,6253.324,0.496,1.256,286.239,795.338,101.03,2253.358,9.187,4.603,57.808,0.35,0.956,2.677,0.34,7.524,0.031,0.015,199.75,0.202,0.303,0.866,0.11,2.384,0.01,0.005
