country,year,iso_code,population,gdp,renewables_share_energy,fossil_share_energy,coal_share_energy,gas_share_energy,oil_share_energy,nuclear_share_energy,hydro_share_energy,wind_share_energy,solar_share_energy,energy_per_capita,carbon_intensity_elec
Ethiopia,2016,ETH,106718119.0,173708918784.0,,,,,,,,,,597.669,24.058
Ethiopia,2017,ETH,109666428.0,190761664512.0,,,,,,,,,,581.11,23.628
Ethiopia,2018,ETH,112664117.0,206205566976.0,,,,,,,,,,614.368,23.893
Ethiopia,2019,ETH,115737338.0,221885284352.0,,,,,,,,,,688.228,24.167
Ethiopia,2020,ETH,118917625.0,237860192256.0,,,,,,,,,,576.794,24.328
Ethiopia,2021,ETH,122138537.0,251849818112.0,,,,,,,,,,585.118,22.814
Ethiopia,2022,ETH,125384244.0,269977223168.0,,,,,,,,,,642.378,23.55
Ethiopia,2023,ETH,128691654.0,,,,,,,,,,,693.361,23.549
Finland,1990,FIN,4986530.0,134055206912.0,14.47,68.839,19.164,7.883,41.792,16.691,9.432,0.0,0.0,64824.422,
Finland,1991,FIN,5013842.0,126220140544.0,15.994,67.427,18.725,8.128,40.573,16.58,11.214,0.0,0.0,65968.953,
Finland,1992,FIN,5042099.0,122116751360.0,17.648,65.915,17.117,8.477,40.322,16.437,12.893,0.002,0.001,65384.504,
Finland,1993,FIN,5066547.0,121309306880.0,17.067,66.082,19.388,8.679,38.016,16.851,11.395,0.003,0.001,65628.68,
Finland,1994,FIN,5088409.0,126178680832.0,15.338,69.035,22.459,9.113,37.462,15.627,9.481,0.006,0.001,68593.414,
Finland,1995,FIN,5107865.0,131585998848.0,17.208,66.559,20.863,9.938,35.757,16.233,10.918,0.009,0.001,65142.602,
Finland,1996,FIN,5124663.0,136506130432.0,14.945,69.318,23.778,9.945,35.596,15.736,9.583,0.009,0.001,67805.195,
Finland,1997,FIN,5139877.0,145148149760.0,16.853,66.489,22.224,9.655,34.61,16.658,9.76,0.014,0.001,68558.219,
Finland,1998,FIN,5153506.0,153138905088.0,19.755,63.365,17.669,10.716,34.98,16.88,11.626,0.018,0.001,70678.953,
Finland,1999,FIN,5165470.0,160063700992.0,17.504,64.413,17.445,10.932,36.037,18.083,10.059,0.039,0.001,69141.664,
Finland,2000,FIN,5176146.0,169209757696.0,19.163,63.226,16.451,11.116,35.659,17.612,11.486,0.061,0.001,69377.836,246.677
Finland,2001,FIN,5187921.0,173703954432.0,17.238,65.418,19.434,11.789,34.196,17.344,10.057,0.053,0.001,70720.75,284.755
Finland,2002,FIN,5200499.0,176751493120.0,15.842,67.417,20.992,11.637,34.787,16.741,8.092,0.048,0.001,70910.141,316.07
Finland,2003,FIN,5212916.0,180408467456.0,14.248,69.923,24.431,12.012,33.48,15.83,6.679,0.065,0.001,75759.461,371.262
Finland,2004,FIN,5228095.0,187633926144.0,18.999,65.163,22.095,11.649,31.419,15.838,10.507,0.084,0.002,75219.359,325.256
Finland,2005,FIN,5246037.0,192990740480.0,19.045,63.238,15.625,11.734,35.878,17.718,10.495,0.129,0.002,68155.766,230.726
Finland,2006,FIN,5266198.0,200966848512.0,17.117,66.744,22.703,11.668,32.373,16.139,8.098,0.11,0.002,72825.258,335.642
Finland,2007,FIN,5288666.0,211541393408.0,18.351,65.162,21.531,10.84,32.791,16.487,9.979,0.133,0.003,72266.32,308.981
Finland,2008,FIN,5313334.0,213226094592.0,21.795,61.54,17.069,11.522,32.949,16.665,12.422,0.189,0.003,69352.977,246.154
Finland,2009,FIN,5338800.0,195739123712.0,18.615,63.074,18.531,11.085,33.459,18.311,9.874,0.215,0.003,63925.922,276.02
Finland,2010,FIN,5363304.0,201746022400.0,19.122,64.696,21.509,11.255,31.932,16.181,9.171,0.209,0.003,69227.961,314.732
Finland,2011,FIN,5388186.0,207084306432.0,20.478,62.145,18.548,10.449,33.148,17.377,9.327,0.361,0.004,64942.621,268.163
Finland,2012,FIN,5413924.0,204190203904.0,24.392,57.955,15.644,9.518,32.793,17.653,12.947,0.38,0.004,62885.762,215.168
Finland,2013,FIN,5439027.0,202349019136.0,22.15,59.954,17.205,8.806,33.942,17.897,9.733,0.587,0.005,62842.215,257.508
Finland,2014,FIN,5461629.0,201610625024.0,24.195,57.363,15.991,8.163,33.21,18.442,10.478,0.866,0.006,60389.109,226.285
Finland,2015,FIN,5479664.0,202706714624.0,27.515,54.312,13.713,7.065,33.534,18.173,13.11,1.82,0.009,60020.715,181.898
Finland,2016,FIN,5495422.0,208405725184.0,25.935,56.339,15.482,6.104,34.752,17.726,12.07,2.344,0.017,60793.027,199.418
Finland,2017,FIN,5508354.0,215058874368.0,27.99,54.561,14.484,5.69,34.387,17.449,11.467,3.722,0.038,59403.574,185.871
Finland,2018,FIN,5515685.0,217509953536.0,27.99,54.764,14.868,6.391,33.504,17.246,10.064,4.418,0.068,60525.75,192.937
Finland,2019,FIN,5521713.0,220173893632.0,28.591,53.049,12.755,6.323,33.972,18.36,9.553,4.634,0.113,59219.215,171.112
Finland,2020,FIN,5529559.0,214988898304.0,32.588,48.75,10.199,6.723,31.827,18.662,12.727,6.615,0.175,56776.664,130.127
Finland,2021,FIN,5541019.0,221538484224.0,35.036,46.498,10.796,6.582,29.12,18.466,12.357,6.657,0.233,57855.254,135.487
Finland,2022,FIN,5569254.0,226154840064.0,34.897,45.3,10.582,3.393,31.325,19.803,10.545,9.397,0.307,57499.898,129.832
Finland,2023,FIN,5601133.0,,35.888,38.493,7.673,3.561,27.259,25.619,11.351,11.233,0.535,59656.23,81.44
Finland,2024,FIN,5617271.0,,38.894,36.773,6.394,3.872,26.506,24.333,10.678,15.405,0.955,59565.18,72.249
France,1990,FRA,56990186.0,1636207689728.0,5.936,60.78,8.79,11.55,40.44,33.283,5.708,0.0,0.0,46496.133,
France,1991,FRA,57271510.0,1654070181888.0,5.941,61.234,8.711,11.829,40.694,32.825,5.706,0.0,0.0,49486.664,
France,1992,FRA,57554812.0,1681416912896.0,7.019,59.705,7.653,11.716,40.337,33.276,6.78,0.0,0.0,49655.984,
France,1993,FRA,57801206.0,1671995850752.0,6.624,57.11,6.041,12.004,39.065,36.266,6.392,0.0,0.0,49374.199,
France,1994,FRA,57999814.0,1712086450176.0,8.129,56.017,6.055,11.587,38.375,35.853,7.848,0.0,0.0,48702.906,
France,1995,FRA,58192155.0,1748659601408.0,7.396,56.073,6.271,11.992,37.81,36.531,7.081,0.0,0.0,49907.035,
France,1996,FRA,58380593.0,1773843120128.0,6.506,56.414,6.352,12.771,37.291,37.08,6.163,0.001,0.0,51598.453,
France,1997,FRA,58568614.0,1816394858496.0,6.447,56.065,5.672,12.437,37.956,37.488,6.044,0.001,0.0,50635.984,
France,1998,FRA,58778760.0,1882050265088.0,6.12,57.988,6.556,12.941,38.49,35.892,5.744,0.002,0.0,51672.098,
France,1999,FRA,59084162.0,1949849354240.0,7.02,56.971,5.804,13.028,38.139,36.009,6.623,0.003,0.0,52095.453,
France,2000,FRA,59483672.0,2031676030976.0,6.409,56.16,5.555,13.501,37.104,37.43,5.983,0.004,0.0,52416.219,79.766
France,2001,FRA,59905084.0,2077786767360.0,7.072,55.477,4.637,14.06,36.78,37.451,6.605,0.012,0.001,52467.105,68.633
France,2002,FRA,60327203.0,2107316502528.0,5.879,55.284,5.017,14.149,36.117,38.837,5.371,0.024,0.001,51700.051,75.212
France,2003,FRA,60741072.0,2130940657664.0,5.675,55.765,5.256,14.671,35.838,38.56,5.153,0.034,0.001,51909.551,80.858
France,2004,FRA,61175198.0,2196883505152.0,5.684,55.689,5.015,14.847,35.827,38.627,5.132,0.051,0.001,51983.973,77.185
France,2005,FRA,61624978.0,2238790500352.0,5.122,55.947,5.219,15.304,35.424,38.932,4.439,0.083,0.001,51181.828,85.533
France,2006,FRA,62049790.0,2297018187776.0,5.702,55.382,4.862,14.898,35.622,38.916,4.867,0.189,0.001,50426.129,76.573
France,2007,FRA,62432388.0,2354672041984.0,6.356,55.193,5.114,14.717,35.361,38.451,5.037,0.356,0.002,49265.93,80.112
France,2008,FRA,62780134.0,2362451689472.0,7.319,54.63,4.838,15.223,34.568,38.052,5.512,0.493,0.004,49137.273,76.034
France,2009,FRA,63106403.0,2295353049088.0,7.409,55.186,4.473,15.558,35.154,37.405,5.203,0.722,0.016,46095.328,75.595
France,2010,FRA,63417312.0,2342490472448.0,7.882,54.455,4.662,16.728,33.064,37.663,5.512,0.874,0.054,47325.102,78.562
France,2011,FRA,63733716.0,2393401982976.0,6.93,53.03,4.323,15.029,33.677,40.04,4.059,1.137,0.188,45465.883,74.623
France,2012,FRA,64058423.0,2400896417792.0,8.714,52.932,4.812,15.547,32.574,38.353,5.3,1.389,0.362,45190.91,77.593
France,2013,FRA,64387684.0,2414733688832.0,9.857,52.58,5.065,15.649,31.866,37.563,6.281,1.453,0.42,45428.77,76.272
France,2014,FRA,64692449.0,2437822808064.0,9.885,49.861,3.886,13.74,32.236,40.254,5.794,1.623,0.545,43247.43,52.198
France,2015,FRA,64916292.0,2464953663488.0,9.568,50.689,3.671,14.625,32.394,39.742,4.957,1.979,0.66,43493.348,59.149
France,2016,FRA,65086802.0,2491956330496.0,10.362,52.511,3.647,16.32,32.544,37.127,5.518,2.001,0.752,42506.27,68.606
France,2017,FRA,65284727.0,2549057585152.0,9.803,53.594,4.008,16.453,33.134,36.602,4.499,2.3,0.836,42218.59,78.263
France,2018,FRA,65519483.0,2596599234560.0,11.513,51.165,3.641,15.564,31.96,37.322,5.777,2.63,0.933,42589.297,59.924
France,2019,FRA,65729405.0,2644453883904.0,11.754,51.566,2.95,16.216,32.4,36.681,5.151,3.246,1.071,41554.422,59.788
France,2020,FRA,65905226.0,2438594035712.0,13.972,49.74,2.325,16.856,30.558,36.288,6.328,4.158,1.304,37087.582,59.08
France,2021,FRA,66083491.0,2604822691840.0,12.914,50.611,2.932,16.802,30.877,36.475,5.639,3.604,1.431,39307.254,59.787
France,2022,FRA,66277365.0,2671568748544.0,13.726,54.471,2.828,16.972,34.671,31.803,4.777,4.193,2.066,34796.07,78.55
France,2023,FRA,66438774.0,,15.867,49.289,2.079,14.386,32.825,34.844,5.741,5.295,2.196,36221.523,55.275
France,2024,FRA,66548479.0,,16.465,46.136,1.99,12.884,31.262,37.399,6.97,4.634,2.279,37865.637,44.179
Germany,1990,DEU,79707913.0,2015547490304.0,1.264,88.603,36.593,15.235,36.775,10.133,1.152,0.005,0.0,52600.066,
Germany,1991,DEU,80303142.0,2141316317184.0,1.202,88.76,32.94,16.406,39.413,10.038,1.079,0.007,0.0,50940.008,
Germany,1992,DEU,80934859.0,2204952428544.0,1.438,87.524,30.39,16.556,40.578,11.038,1.295,0.019,0.0,49537.836,
Germany,1993,DEU,81486723.0,2206290935808.0,1.498,87.786,28.797,17.596,41.392,10.717,1.324,0.042,0.0,48983.766,
Germany,1994,DEU,81773563.0,2283952930816.0,1.646,87.697,28.201,18.089,41.408,10.657,1.423,0.064,0.0,48355.141,
Germany,1995,DEU,82019850.0,2347761139712.0,1.788,87.406,26.606,19.624,41.176,10.806,1.512,0.105,0.0,48461.379,
Germany,1996,DEU,82263144.0,2391519789056.0,1.593,87.437,25.643,21.257,40.536,10.97,1.277,0.138,0.0,49911.121,
Germany,1997,DEU,82389580.0,2461046145024.0,1.709,86.577,25.175,20.576,40.826,11.714,1.303,0.204,0.001,49195.383,
Germany,1998,DEU,82011883.0,2535903723520.0,1.868,86.926,24.778,20.937,41.21,11.207,1.318,0.311,0.001,49012.793,
Germany,1999,DEU,81678226.0,2613176696832.0,2.112,85.928,24.201,21.177,40.55,11.96,1.455,0.389,0.001,48526.523,
Germany,2000,DEU,81797200.0,2718560681984.0,2.738,85.4,24.979,20.879,39.541,11.862,1.742,0.664,0.0,48756.914,573.126
Germany,2001,DEU,81933833.0,2793372909568.0,2.798,85.509,24.586,21.609,39.314,11.694,1.584,0.717,0.007,49586.344,565.447
Germany,2002,DEU,82068282.0,2822441533440.0,3.365,85.327,24.966,21.86,38.501,11.307,1.626,1.084,0.014,48882.746,569.566
Germany,2003,DEU,82111559.0,2831676080128.0,3.477,85.262,25.381,22.128,37.753,11.262,1.25,1.302,0.021,48841.734,569.955
Germany,2004,DEU,82092658.0,2894624980992.0,4.316,84.342,24.753,22.251,37.338,11.342,1.408,1.766,0.038,48845.941,554.659
Germany,2005,DEU,82046684.0,2945460994048.0,4.992,83.893,23.974,22.894,37.025,11.114,1.339,1.893,0.089,48297.324,546.271
Germany,2006,DEU,81701921.0,3086359199744.0,5.797,83.134,24.325,22.76,36.049,11.069,1.325,2.072,0.15,49722.051,536.163
Germany,2007,DEU,81298499.0,3220275724288.0,7.37,82.981,26.032,22.884,34.065,9.65,1.454,2.781,0.215,47890.469,551.783
Germany,2008,DEU,81110734.0,3289020366848.0,7.523,82.445,23.814,22.874,35.756,10.033,1.379,2.791,0.304,48509.809,525.408
Germany,2009,DEU,80935222.0,3136502104064.0,8.147,82.208,22.722,22.995,36.491,9.645,1.36,2.818,0.48,45618.93,521.549
Germany,2010,DEU,80830868.0,3301123031040.0,8.465,81.963,23.434,23.029,35.5,9.571,1.427,2.625,0.815,47595.078,516.637
Germany,2011,DEU,80857831.0,3467712921600.0,10.168,82.246,24.701,21.929,35.616,7.586,1.242,3.503,1.405,45890.234,529.669
Germany,2012,DEU,80916339.0,3482225475584.0,11.46,81.681,25.048,21.704,34.93,6.859,1.5,3.564,1.844,46491.43,534.164
Germany,2013,DEU,81041525.0,3497463119872.0,11.603,81.92,25.075,22.117,34.728,6.476,1.531,3.511,2.038,47735.0,538.027
Germany,2014,DEU,81376036.0,3574741336064.0,12.84,80.45,25.138,20.063,35.249,6.71,1.353,4.041,2.449,45596.527,521.681
Germany,2015,DEU,82077498.0,3628073746432.0,14.318,79.486,24.398,20.518,34.57,6.196,1.281,5.442,2.57,46064.512,503.591
Germany,2016,DEU,82760053.0,3708980035584.0,14.101,80.318,23.354,22.276,34.689,5.58,1.355,5.27,2.476,46416.73,498.301
Germany,2017,DEU,83103956.0,3808389496832.0,15.388,79.739,21.349,22.408,35.983,4.873,1.287,6.748,2.475,47525.484,469.711
Germany,2018,DEU,83368456.0,3845758648320.0,16.263,78.776,21.167,22.527,35.082,4.961,1.155,7.177,2.893,46125.523,454.545
Germany,2019,DEU,83559127.0,3886392803328.0,17.811,77.188,16.799,24.029,36.36,5.001,1.314,8.387,3.012,44922.723,392.491
Germany,2020,DEU,83628661.0,3742720851968.0,20.017,75.39,14.877,25.169,35.344,4.593,1.307,9.425,3.531,41838.707,355.659
Germany,2021,DEU,83697031.0,3841041629184.0,18.082,77.14,17.452,25.742,33.946,4.778,1.359,7.924,3.41,42994.266,394.848
Germany,2022,DEU,84086176.0,3909612732416.0,20.329,77.177,18.764,22.099,36.314,2.494,1.266,8.967,4.332,41094.148,420.107
Germany,2023,DEU,84548184.0,,23.603,75.836,15.525,23.187,37.124,0.561,1.546,11.013,4.962,37598.512,371.311
Germany,2024,DEU,84552190.0,,23.968,76.032,13.88,24.886,37.265,0.0,1.716,10.727,5.727,37792.531,344.14
India,1990,IND,864972170.0,1750992945152.0,8.068,91.155,55.76,5.066,30.329,0.776,8.06,0.004,0.0,2659.856,
India,1991,IND,883927551.0,1768493547520.0,8.531,90.846,56.249,5.348,29.249,0.623,8.506,0.013,0.0,2746.45,
India,1992,IND,902957019.0,1851711422464.0,7.687,91.613,56.629,5.683,29.301,0.7,7.663,0.01,0.0,2827.125,
India,1993,IND,922118324.0,1944353767424.0,7.588,91.747,57.224,5.634,28.89,0.664,7.548,0.01,0.0,2837.215,
India,1994,IND,941163717.0,2055026769920.0,8.187,91.312,56.056,5.782,29.473,0.501,8.125,0.019,0.0,2929.481,
India,1995,IND,960300991.0,2189535739904.0,7.258,92.025,55.329,6.13,30.565,0.717,7.151,0.047,0.0,3085.614,
India,1996,IND,979678413.0,2345228828672.0,6.408,92.831,54.7,6.43,31.701,0.761,6.251,0.08,0.001,3145.554,
India,1997,IND,999133716.0,2426804895744.0,6.202,92.934,54.202,6.624,32.108,0.864,6.022,0.085,0.001,3254.829,
India,1998,IND,1018665024.0,2567853047808.0,6.971,92.109,52.822,6.857,32.43,0.92,6.766,0.087,0.0,3386.291,
India,1999,IND,1038225772.0,2710352953344.0,6.735,92.264,50.89,6.833,34.541,1.001,6.471,0.114,0.0,3415.792,
India,2000,IND,1057922676.0,2804478640128.0,6.042,92.778,51.51,6.836,34.432,1.181,5.764,0.118,0.001,3521.43,740.037
India,2001,IND,1077898527.0,2940745547776.0,5.693,92.907,51.707,6.823,34.376,1.4,5.339,0.155,0.001,3470.525,747.394
India,2002,IND,1097600334.0,3024984473600.0,5.218,93.408,52.188,6.885,34.335,1.375,4.869,0.148,0.001,3526.61,755.757
India,2003,IND,1116802952.0,3251114344448.0,5.144,93.619,52.767,7.116,33.736,1.237,4.727,0.178,0.001,3589.451,757.996
India,2004,IND,1135991467.0,3495022821376.0,6.887,91.784,51.777,7.078,32.929,1.329,6.294,0.327,0.001,3831.588,723.794
India,2005,IND,1154676277.0,3752627535872.0,6.359,92.603,53.522,7.48,31.6,1.038,5.707,0.351,0.001,3991.09,734.032
India,2006,IND,1172878840.0,4069856116736.0,7.134,91.891,52.764,7.424,31.702,0.976,6.231,0.517,0.0,4139.274,723.023
India,2007,IND,1190675980.0,4403214942208.0,7.276,91.819,53.199,7.4,31.22,0.904,6.217,0.592,0.003,4425.184,717.869
India,2008,IND,1207930907.0,4649547988992.0,6.712,92.564,54.401,7.201,30.962,0.724,5.472,0.683,0.003,4616.596,733.079
India,2009,IND,1225524711.0,4993478819840.0,5.965,93.296,54.78,8.231,30.284,0.74,4.678,0.716,0.003,4886.388,743.893
India,2010,IND,1243481513.0,5361371185152.0,6.057,92.977,53.804,9.474,29.7,0.966,4.55,0.814,0.005,5024.514,738.818
India,2011,IND,1261224903.0,5720693014528.0,6.967,91.76,53.049,9.193,29.518,1.273,5.203,0.946,0.033,5222.708,721.296
India,2012,IND,1278674446.0,6052427857920.0,6.208,92.556,54.809,8.06,29.687,1.236,4.318,1.023,0.078,5425.75,741.208
India,2013,IND,1295829456.0,6424470487040.0,6.75,92.056,56.22,6.873,28.962,1.194,4.733,1.076,0.123,5527.781,736.664
India,2014,IND,1312277131.0,6875186200576.0,6.829,92.013,57.755,6.365,27.893,1.158,4.641,1.117,0.164,5831.643,741.503
India,2015,IND,1328024445.0,7391521275904.0,6.357,92.41,57.121,6.081,29.207,1.234,4.298,1.054,0.228,5943.03,745.783
India,2016,IND,1343944244.0,8057466126336.0,6.37,92.473,55.748,6.172,30.553,1.157,3.925,1.327,0.373,6148.214,749.147
India,2017,IND,1359657354.0,8550029459456.0,6.793,92.111,55.505,6.28,30.326,1.096,3.983,1.542,0.655,6304.288,739.8
India,2018,IND,1374659017.0,9173200797696.0,7.307,91.616,55.213,6.428,29.975,1.077,3.858,1.663,1.033,6593.17,735.122
India,2019,IND,1389030252.0,9595463401472.0,8.108,90.681,54.029,6.417,30.236,1.211,4.35,1.697,1.277,6682.068,714.876
India,2020,IND,1402617645.0,8945313775616.0,8.893,89.847,53.92,6.903,29.024,1.26,4.629,1.706,1.707,6268.437,702.429
India,2021,IND,1414203840.0,9801620783104.0,8.657,90.204,56.372,6.569,27.264,1.139,4.165,1.766,1.821,6749.358,709.881
India,2022,IND,1425423157.0,10476248367104.0,9.421,89.444,55.589,5.823,28.033,1.135,4.3,1.72,2.393,7057.187,702.81
India,2023,IND,1438069540.0,,8.861,90.047,56.992,5.761,27.295,1.092,3.385,1.86,2.63,7529.441,713.013
India,2024,IND,1450935728.0,,9.146,89.67,56.578,6.233,26.86,1.183,3.386,1.764,2.958,7812.928,708.322
Indonesia,1990,IDN,183501051.0,718548893696.0,3.597,96.403,6.639,28.653,61.111,0.0,3.009,0.0,0.0,3270.711,
Indonesia,1991,IDN,186778184.0,786440060928.0,3.661,96.339,6.177,30.324,59.838,0.0,3.157,0.0,0.0,3495.796,
Indonesia,1992,IDN,190043693.0,841780428800.0,4.219,95.781,6.87,30.135,58.776,0.0,3.745,0.0,0.0,3772.082,
Indonesia,1993,IDN,193305126.0,912702701568.0,3.686,96.314,7.514,29.99,58.81,0.0,3.239,0.0,0.0,3951.487,
Indonesia,1994,IDN,196591779.0,986200276992.0,3.404,96.596,7.176,33.91,55.509,0.0,2.776,0.0,0.0,4067.55,
Indonesia,1995,IDN,199888001.0,1072204283904.0,3.445,96.555,7.255,32.847,56.453,0.0,2.65,0.0,0.0,4353.858,
Indonesia,1996,IDN,203204307.0,1161281404928.0,3.415,96.585,8.065,31.892,56.628,0.0,2.629,0.0,0.0,4592.159,
Indonesia,1997,IDN,206536049.0,1221454594048.0,2.451,97.549,9.159,30.631,57.759,0.0,1.609,0.0,0.0,4903.237,
Indonesia,1998,IDN,209826738.0,1066065657856.0,3.927,96.073,10.005,30.06,56.009,0.0,2.894,0.0,0.0,4744.719,
Indonesia,1999,IDN,213004610.0,1079382507520.0,3.788,96.212,12.609,29.912,53.692,0.0,2.654,0.0,0.0,5103.109,
Indonesia,2000,IDN,216077748.0,1138300157952.0,3.699,96.301,13.153,28.36,54.789,0.0,2.391,0.0,0.0,5387.87,630.661
Indonesia,2001,IDN,219097854.0,1185220919296.0,4.096,95.904,15.59,27.385,52.929,0.0,2.583,0.0,0.0,5690.084,626.036
Indonesia,2002,IDN,222088455.0,1244249980928.0,3.647,96.353,15.645,28.959,51.75,0.0,2.124,0.0,0.0,5768.059,643.489
Indonesia,2003,IDN,225047958.0,1309811277824.0,3.195,96.805,19.328,28.413,49.064,0.0,1.781,0.0,0.0,6183.917,656.53
Indonesia,2004,IDN,227926604.0,1387446403072.0,3.415,96.585,17.959,26.282,52.343,0.0,1.903,0.0,0.0,6040.208,653.711
Indonesia,2005,IDN,230871600.0,1474875359232.0,3.494,96.506,20.018,25.674,50.814,0.0,2.034,0.0,0.0,6137.143,650.538
Indonesia,2006,IDN,233951608.0,1565012918272.0,3.234,96.766,22.938,25.734,48.094,0.0,1.784,0.0,0.0,6159.938,668.116
Indonesia,2007,IDN,237062283.0,1674227351552.0,3.374,96.626,26.965,22.383,47.278,0.0,1.939,0.0,0.0,6524.364,663.14
Indonesia,2008,IDN,240157845.0,1809491165184.0,3.62,96.38,23.374,25.345,47.661,0.0,1.942,0.0,0.0,6514.817,652.983
Indonesia,2009,IDN,243219975.0,1905717411840.0,3.736,96.264,23.506,26.158,46.601,0.0,1.856,0.001,0.0,6608.301,660.588
Indonesia,2010,IDN,246305285.0,2039334567936.0,4.417,95.583,24.679,25.303,45.601,0.0,2.611,0.001,0.0,7062.332,636.855
Indonesia,2011,IDN,249469983.0,2178184511488.0,3.554,96.446,26.971,23.226,46.249,0.0,1.749,0.001,0.0,7365.992,667.396
Indonesia,2012,IDN,252698471.0,2309530058752.0,3.577,96.423,26.072,24.219,46.132,0.0,1.701,0.001,0.0,7665.838,687.5
Indonesia,2013,IDN,255852410.0,2437876809728.0,4.534,95.466,24.132,23.974,47.36,0.0,2.37,0.0,0.001,7131.106,682.299
Indonesia,2014,IDN,258877350.0,2559933415424.0,4.708,95.292,25.227,23.735,46.33,0.0,2.075,0.0,0.001,7171.867,691.589
Indonesia,2015,IDN,261799196.0,2684764028928.0,4.003,95.997,28.02,24.701,43.276,0.0,1.831,0.0,0.001,7243.953,696.276
Indonesia,2016,IDN,264627382.0,2819890085888.0,5.81,94.19,28.845,23.324,42.021,0.0,2.487,0.001,0.003,7120.308,689.031
Indonesia,2017,IDN,267346608.0,2962852151296.0,5.518,94.482,27.915,24.636,41.931,0.0,2.297,0.0,0.004,7569.617,688.448
Indonesia,2018,IDN,269951801.0,3116158943232.0,8.029,91.971,30.706,20.186,41.078,0.0,2.52,0.022,0.011,7896.083,684.062
Indonesia,2019,IDN,272489333.0,3272567947264.0,8.613,91.387,35.484,18.034,37.87,0.0,2.32,0.053,0.013,8271.659,693.813
Indonesia,2020,IDN,274814825.0,3204972544000.0,10.644,89.356,36.086,17.757,35.513,0.0,2.832,0.055,0.02,7700.859,685.046
Indonesia,2021,IDN,276758010.0,3323654569984.0,11.076,88.924,34.668,18.521,35.735,0.0,2.763,0.049,0.022,7937.189,684.219
Indonesia,2022,IDN,278830479.0,3500093472768.0,10.208,89.792,44.172,14.463,31.157,0.0,2.435,0.032,0.04,9859.906,675.931
Indonesia,2023,IDN,281190021.0,,10.695,89.305,43.004,15.571,30.73,0.0,2.149,0.042,0.062,9904.814,682.43
Indonesia,2024,IDN,283487881.0,,10.954,89.046,43.848,15.807,29.391,0.0,2.16,0.039,0.075,10528.603,
Iran,1990,IRN,58380046.0,318478254080.0,2.531,97.469,1.02,28.148,68.301,0.0,2.531,0.0,0.0,13896.582,
Iran,1991,IRN,59986887.0,376283103232.0,1.771,98.229,1.341,30.176,66.712,0.0,1.771,0.0,0.0,14673.686,
Iran,1992,IRN,61184930.0,424984707072.0,2.631,97.369,1.069,31.405,64.896,0.0,2.631,0.0,0.0,15909.536,
Iran,1993,IRN,61403494.0,419990110208.0,3.255,96.745,1.42,18.371,76.953,0.0,3.255,0.0,0.0,14669.332,
Iran,1994,IRN,61520555.0,419488432128.0,1.901,98.099,1.272,25.911,70.916,0.0,1.901,0.0,0.0,16396.879,
Iran,1995,IRN,62205523.0,437566111744.0,2.188,97.812,1.136,30.165,66.51,0.0,2.188,0.0,0.0,17007.24,
Iran,1996,IRN,62881242.0,483475488768.0,2.13,97.87,1.093,32.611,64.167,0.0,2.13,0.0,0.0,18302.49,
Iran,1997,IRN,63639588.0,512736329728.0,1.393,98.607,1.086,33.544,63.977,0.0,1.393,0.0,0.0,18638.305,
Iran,1998,IRN,64519819.0,541099753472.0,1.685,98.315,1.215,37.46,59.641,0.0,1.685,0.0,0.0,19149.26,
Iran,1999,IRN,65445344.0,563869057024.0,1.081,98.919,1.072,41.313,56.534,0.0,1.074,0.007,0.0,20346.264,
Iran,2000,IRN,66418621.0,595554533376.0,0.76,99.24,1.086,42.583,55.571,0.0,0.752,0.007,0.0,21026.754,667.449
Iran,2001,IRN,67451952.0,636570238976.0,0.77,99.23,0.997,44.611,53.623,0.0,0.763,0.006,0.0,22121.549,667.764
Iran,2002,IRN,68011265.0,698059653120.0,1.356,98.644,0.867,48.138,49.64,0.0,1.351,0.005,0.0,23913.211,651.812
Iran,2003,IRN,68769299.0,779969691648.0,1.584,98.416,0.922,48.52,48.974,0.0,1.579,0.005,0.0,24083.342,648.994
Iran,2004,IRN,70256267.0,849441914880.0,1.774,98.226,0.873,50.962,46.391,0.0,1.767,0.007,0.0,26075.365,641.558
Iran,2005,IRN,71828417.0,908856000512.0,2.014,97.986,0.934,50.082,46.97,0.0,2.004,0.01,0.0,27012.984,636.302
Iran,2006,IRN,73392696.0,995245162496.0,2.353,97.647,0.825,49.967,46.854,0.0,2.338,0.016,0.0,28889.395,624.722
Iran,2007,IRN,74602596.0,1098784571392.0,2.139,97.861,0.809,52.668,44.385,0.0,2.122,0.017,0.0,30213.311,630.859
Iran,2008,IRN,75514155.0,1132365742080.0,0.867,99.133,0.618,54.17,44.345,0.0,0.845,0.022,0.0,30767.311,662.359
Iran,2009,IRN,76457779.0,1208128372736.0,0.767,99.233,0.389,56.681,42.163,0.0,0.742,0.025,0.0,31119.002,666.832
Iran,2010,IRN,77420793.0,1310507008000.0,1.106,98.894,0.544,58.776,39.574,0.0,1.087,0.018,0.0,31753.65,661.236
Iran,2011,IRN,78383547.0,1345049329664.0,1.109,98.88,0.538,60.022,38.32,0.011,1.084,0.022,0.0,32584.869,654.06
Iran,2012,IRN,79370525.0,1324570771456.0,1.284,98.57,0.414,59.318,38.838,0.145,1.253,0.028,0.0,32428.113,648.348
